"ROW_KEY"|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|"METRIC_INDEX"|"METRIC_VALUE"|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Apr-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"259346"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"May-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"661961"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"May-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"260331"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jun-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"666686"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jun-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"260640"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jul-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"666327"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jul-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"259266"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Aug-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"670770"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Aug-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"258672"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Sep-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"675462"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Sep-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"259380"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Oct-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"680981"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Oct-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"261676"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Nov-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"682274"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Nov-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"263266"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Dec-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"684469"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Dec-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"265099"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jan-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"684928"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jan-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"267158"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Feb-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"691877"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Feb-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"268083"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Mar-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"689719"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Mar-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"268297"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Apr-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"692835"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Apr-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"267222"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"May-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"697154"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"May-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"267060"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jun-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"696835"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jun-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"267105"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jul-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"699727"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jul-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"268837"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Aug-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"703380"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Aug-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"271014"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Sep-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"702119"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Sep-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"269670"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Oct-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"712468"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Oct-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"269023"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Nov-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"712369"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Nov-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"269379"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Dec-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"719713"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Dec-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"269055"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jan-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"722608"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jan-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"267425"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Feb-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"725603"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Feb-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"266705"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Mar-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"728465"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Mar-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"262874"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Apr-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"727452"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Apr-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"266381"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"May-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"731660"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"May-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"268140"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jun-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"736229"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jun-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"267776"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jul-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"741176"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jul-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"264870"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Aug-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"738243"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Aug-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"264300"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Sep-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"742185"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Sep-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"265024"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Oct-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"745143"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Oct-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"266753"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Nov-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"752038"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Nov-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"268453"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Dec-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"757181"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Dec-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"268925"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jan-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"756998"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jan-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"268410"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Feb-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"755801"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Feb-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"267743"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Mar-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"759185"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Mar-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"268252"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Apr-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"767732"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Apr-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"270024"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"May-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"771155"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"May-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"272298"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jun-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"773222"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jun-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"274009"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jul-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"776085"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jul-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"276456"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Aug-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"776924"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Aug-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"276878"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Sep-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"772809"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Sep-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"277749"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Oct-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"773111"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Oct-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"277865"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Nov-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"775055"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Nov-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"276155"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Dec-2008"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"770948"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Dec-2018"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"275783"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jan-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"779308"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jan-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"277987"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Feb-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"770696"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Feb-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"278742"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Mar-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"769841"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
