ROW_KEY|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"SUBDOMAIN_4_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|METRIC_INDEX|METRIC_VALUE|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC" 
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Mar-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|15885|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jun-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|22323|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"May-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|15171|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Nov-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18767|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jul-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|21826|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jan-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|20117|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Dec-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|17924|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Oct-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18915|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Apr-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|21726|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Dec-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|17855|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jun-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|18386|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jan-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18468|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"May-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18692|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Apr-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18763|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Oct-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|18611|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Apr-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|18499|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Dec-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18926|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jan-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|18524|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Oct-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|19261|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Feb-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|19042|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Mar-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18549|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jan-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|19072|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Apr-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|12203|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Aug-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|22411|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jul-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|18574|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Feb-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|18890|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|18178|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jun-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|18305|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Nov-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|18550|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Sep-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|19571|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Sep-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|18434|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"May-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|19020|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jul-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|19044|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Jun-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18834|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Mar-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|18308|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Mar-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|22077|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Sep-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18810|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Feb-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18427|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Aug-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|18917|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Nov-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|18763|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Feb-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|18725|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Aug-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|18432|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"Aug-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|18359|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
106|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Garments"|"Children's and infants' clothing (12)"|"May-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|21753|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jul-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|89571|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jan-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|85450|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"May-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|89188|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Apr-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|86866|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Nov-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|87594|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Aug-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|86612|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Oct-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|95497|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Nov-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|89854|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"May-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|109286|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Sep-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|87167|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Dec-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|85211|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Aug-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|107908|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Mar-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|64386|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jul-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|89001|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Feb-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|90032|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|89207|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Mar-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|110478|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Sep-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|88179|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Nov-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|89694|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jun-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|93849|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Feb-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|87987|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Aug-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|88857|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Dec-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|88498|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Feb-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|88383|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Mar-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|88650|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Oct-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|88924|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jun-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|110110|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Sep-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|96540|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Feb-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|87004|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jan-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|89055|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Oct-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|89096|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jun-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|88667|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"May-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|69046|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Dec-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|88754|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jul-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|106228|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Apr-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|108691|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Apr-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|88250|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jan-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|100509|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jan-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|87710|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Mar-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|84950|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"May-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|88186|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Aug-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|84396|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Apr-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|44649|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
107|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Total"|"Jun-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|87503|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"   
